SIRET,SIREN,DEPARTEMENT,NOM_COMMUNE,INSEE,CODE_COMMUNE,POP_2022,FRAIS_REPRESENTATION,EUR_PAR_HAB,COUL_POL,LATITUDE,LONGITUDE,TOTAL_CHARGES,CHARGES_PERSONNEL,ACHATS_SERVICES,CHARGES_FINANCIERES,CHARGES_EXCEPT,AUTRES_CHARGES_GESTION,RATIO_FRAIS_REP
21290293600013,212902936,29,TREGUNC,293,29293,7094,187.0,0.03,Gauche,47.8380684896,-3.8408529946,6721646.05,3174437.78,1668032.91,109701.75,243901.4,999457.9,0.0028
21200083000019,212000830,02,CASTIRLA,83,02083,741,1500.0,2.02,Non classé,49.1308547007,3.49165019107,359053.05,103461.34,138654.24,7900.07,3270.0,58229.21,0.4178
21200134100016,212001341,02,L ILE-ROUSSE,134,02134,822,93.0,0.11,Non classé,49.9070296259,4.05674542304,6495589.26,3410924.19,2082328.79,38644.9,11179.01,421409.09,0.0014
21200138200010,212001382,02,LAVATOGGIO,138,02138,183,234.34,1.28,Non classé,49.3099528163,3.3478744079,816535.23,32595.24,429590.17,0.0,306709.91,42501.2,0.0287
21200255400013,212002554,02,QUERCITELLO,255,02255,159,598.98,3.77,Non classé,49.3837163848,3.57235420125,98948.66,38735.32,33654.73,779.17,602.0,18597.29,0.6053
21200261200019,212002612,02,ROGLIANO,261,02261,394,3464.85,8.79,Non classé,49.709705981,3.68499803784,2119325.55,675567.2,810128.1,27757.89,0.0,93183.16,0.1635
21200305700016,212003057,02,SAN-MARTINO-DI-LOTA,305,02305,2881,5469.02,1.9,Non classé,49.1875000917,3.51106425515,2055069.04,1090993.49,637152.01,22210.71,30929.31,249077.67,0.2661
21300004500012,213000045,30,AIGUES-VIVES,4,30004,3340,0.0,0.0,Non classé,43.7345579232,4.19079446148,2603267.73,1293759.34,615225.25,115911.83,104248.8,357824.64,0.0
21300025000018,213000250,30,AUMESSAS,25,30025,252,95.0,0.38,Non classé,44.0113365754,3.51374005993,414531.16,161507.78,131064.06,16665.26,762.29,63073.44,0.0229
21300128200010,213001282,30,GENERAC,128,30128,4039,6989.04,1.73,Droite,43.7236593605,4.35870073363,3919375.93,1607170.97,1087136.84,134555.76,348334.38,432331.29,0.1783
21300138100010,213001381,30,LANGLADE,138,30138,2297,63.4,0.03,Non classé,43.8045117845,4.25533661815,2229198.4,1193553.71,667632.68,47253.15,93070.56,194367.88,0.0028
21300155500019,213001555,30,MANDUEL,155,30155,7087,536.7,0.08,Droite,43.8056903138,4.48826183061,7289214.76,4109358.72,2117397.71,123599.4,11196.98,545347.28,0.0074
21300173800011,213001738,30,MONS,173,30173,1789,129.5,0.07,Non classé,44.1210558749,4.17830623987,1294514.08,812957.66,312639.52,28403.91,31817.24,90756.87,0.01
21300182900018,213001829,30,MONTPEZAT,182,30182,1398,512.0,0.37,Non classé,43.8539397379,4.15932886885,842708.15,248095.44,364050.56,9031.61,33100.0,130932.43,0.0608
21300218100013,213002181,30,ROCHEGUDE,218,30218,246,95.0,0.39,Non classé,44.2390551255,4.28316039005,271527.26,76885.13,127322.04,818.18,0.0,44938.74,0.035
21300236300017,213002363,30,ST-BONNET-DE-SALENDRINQUE,236,30236,124,95.0,0.77,Non classé,44.0361215826,3.8716582524,64981.06,20229.58,27354.51,0.0,0.0,16821.73,0.1462
21300259500014,213002595,30,ST-HILAIRE-DE-BRETHMAS,259,30259,4643,304.2,0.07,Gauche,44.0920759418,4.12381898108,3933959.39,1872154.07,936879.18,109421.25,536861.89,246967.77,0.0077
21300294200018,213002942,30,ST-PRIVAT-DES-VIEUX,294,30294,5592,941.53,0.17,Centre,44.1416859983,4.13063351815,3736976.0,2062957.13,997784.95,69062.98,1753.64,279427.86,0.0252
20007745100017,200077451,31,LASSERRE-PRADERE,277,31277,1590,51.25,0.03,,43.6358181095,1.19125199564,1214858.04,191476.76,163601.58,7396.65,0.0,846347.9,0.0042
21310037300017,213100373,31,AVIGNONET-LAURAGAIS,37,31037,1600,356.0,0.22,Non classé,43.3769712959,1.77272704833,1692604.98,826734.87,400024.0,8008.48,86173.18,175447.3,0.021
21310117300010,213101173,31,CASTELMAUROU,117,31117,4491,2375.96,0.53,Gauche,43.6845152261,1.53745049477,3368391.93,1429672.22,1290433.11,46587.46,30337.35,314908.95,0.0705
21310135500013,213101355,31,CAZERES-SUR-GARONNE,135,31135,4818,40.5,0.01,,43.2203354224,1.09307402728,5527332.09,2795761.05,1578557.58,108561.32,4760.81,489208.87,0.0007
